Time	T(Setpoint)	T(Copper)	T(Cell1)	T(Cell2)	T(Cell3)	T(Cell4)	DAC
s	°C	°C	°C	°C	°C	°C	V
6,510000E+2	3,700000E+1	3,701462E+1	3,648999E+1	3,652642E+1	3,620945E+1	3,635154E+1	4,625750E+0
6,520000E+2	3,700000E+1	3,700750E+1	3,648651E+1	3,651202E+1	3,620233E+1	3,632985E+1	6,342960E+0
6,530000E+2	3,700000E+1	3,700386E+1	3,648651E+1	3,651202E+1	3,619869E+1	3,632621E+1	5,873766E+0
6,540000E+2	3,700000E+1	3,700766E+1	3,647573E+1	3,651581E+1	3,619520E+1	3,633364E+1	4,698406E+0
6,550000E+2	3,700000E+1	3,700401E+1	3,647938E+1	3,651581E+1	3,620613E+1	3,633729E+1	5,866272E+0
6,560000E+2	3,700000E+1	3,700037E+1	3,647573E+1	3,650124E+1	3,619884E+1	3,633000E+1	5,920732E+0
6,570000E+2	3,700000E+1	3,699690E+1	3,647226E+1	3,650141E+1	3,618808E+1	3,633017E+1	5,948605E+0
6,580000E+2	3,700000E+1	3,699705E+1	3,647241E+1	3,650156E+1	3,619188E+1	3,632303E+1	5,404827E+0
6,590000E+2	3,700000E+1	3,700433E+1	3,647606E+1	3,650884E+1	3,619916E+1	3,632668E+1	4,222775E+0
6,600000E+2	3,700000E+1	3,701162E+1	3,647606E+1	3,650156E+1	3,619552E+1	3,633032E+1	4,107674E+0
6,610000E+2	3,700000E+1	3,700433E+1	3,647970E+1	3,650520E+1	3,619916E+1	3,632668E+1	6,400620E+0
6,620000E+2	3,700000E+1	3,699722E+1	3,647258E+1	3,650172E+1	3,619205E+1	3,632685E+1	6,483608E+0
6,630000E+2	3,700000E+1	3,698993E+1	3,647622E+1	3,650537E+1	3,619569E+1	3,632320E+1	6,623112E+0
6,640000E+2	3,700000E+1	3,699737E+1	3,648002E+1	3,650188E+1	3,619220E+1	3,632700E+1	4,304138E+0
6,650000E+2	3,700000E+1	3,700830E+1	3,648002E+1	3,650917E+1	3,619948E+1	3,633064E+1	3,612486E+0
6,660000E+2	3,700000E+1	3,701211E+1	3,648019E+1	3,650933E+1	3,619965E+1	3,634174E+1	4,616371E+0
6,670000E+2	3,700000E+1	3,701226E+1	3,648398E+1	3,650584E+1	3,619980E+1	3,633825E+1	5,157898E+0
6,680000E+2	3,700000E+1	3,700133E+1	3,647670E+1	3,651313E+1	3,619980E+1	3,633461E+1	6,982851E+0
6,690000E+2	3,700000E+1	3,700150E+1	3,648779E+1	3,650965E+1	3,620362E+1	3,633113E+1	5,314409E+0
6,700000E+2	3,700000E+1	3,700166E+1	3,648431E+1	3,650981E+1	3,620377E+1	3,633857E+1	5,314154E+0
6,710000E+2	3,700000E+1	3,700182E+1	3,647719E+1	3,650633E+1	3,620394E+1	3,633146E+1	5,308435E+0
6,720000E+2	3,700000E+1	3,700182E+1	3,647719E+1	3,650633E+1	3,620394E+1	3,633510E+1	5,332701E+0
6,730000E+2	3,700000E+1	3,700182E+1	3,648447E+1	3,650998E+1	3,620758E+1	3,633874E+1	5,331789E+0
6,740000E+2	3,700000E+1	3,699818E+1	3,647355E+1	3,649905E+1	3,619301E+1	3,632781E+1	5,933800E+0
6,750000E+2	3,700000E+1	3,699833E+1	3,647370E+1	3,649556E+1	3,619680E+1	3,633160E+1	5,363001E+0
6,760000E+2	3,700000E+1	3,699469E+1	3,646641E+1	3,649556E+1	3,618952E+1	3,631704E+1	5,989645E+0
6,770000E+2	3,700000E+1	3,698376E+1	3,646276E+1	3,649191E+1	3,618587E+1	3,632067E+1	7,255243E+0
6,780000E+2	3,700000E+1	3,698758E+1	3,646294E+1	3,649208E+1	3,619333E+1	3,631720E+1	4,991463E+0
6,790000E+2	3,700000E+1	3,698758E+1	3,645929E+1	3,648844E+1	3,617876E+1	3,631720E+1	5,570452E+0
6,800000E+2	3,700000E+1	3,700215E+1	3,647387E+1	3,650301E+1	3,619333E+1	3,633542E+1	3,164974E+0
6,810000E+2	3,700000E+1	3,700594E+1	3,647401E+1	3,651045E+1	3,619712E+1	3,633557E+1	4,722178E+0
6,820000E+2	3,700000E+1	3,700215E+1	3,647387E+1	3,650666E+1	3,618969E+1	3,632813E+1	5,915524E+0
6,830000E+2	3,700000E+1	3,699501E+1	3,648130E+1	3,650681E+1	3,619712E+1	3,632828E+1	6,526901E+0
6,840000E+2	3,700000E+1	3,699137E+1	3,646673E+1	3,649952E+1	3,618983E+1	3,632100E+1	6,061724E+0
6,850000E+2	3,700000E+1	3,699501E+1	3,646673E+1	3,649952E+1	3,618255E+1	3,633193E+1	4,916662E+0
6,860000E+2	3,700000E+1	3,699865E+1	3,646673E+1	3,650316E+1	3,619712E+1	3,632464E+1	4,862690E+0
6,870000E+2	3,700000E+1	3,689681E+1	3,640860E+1	3,641953E+1	3,616086E+1	3,626652E+1	9,000000E+0
6,880000E+2	3,700000E+1	3,683123E+1	3,637217E+1	3,632116E+1	3,612807E+1	3,623373E+1	4,628113E+0
6,890000E+2	3,700000E+1	3,676962E+1	3,637978E+1	3,576042E+1	3,605553E+1	3,619033E+1	5,073009E+0
6,900000E+2	3,700000E+1	3,665682E+1	3,588808E+1	3,622327E+1	3,607389E+1	3,519585E+1	9,000000E+0
6,910000E+2	3,700000E+1	3,662039E+1	3,631800E+1	3,630706E+1	3,613583E+1	3,613583E+1	0,000000E+0
6,920000E+2	3,700000E+1	3,662403E+1	3,638358E+1	3,633621E+1	3,614312E+1	3,615405E+1	0,000000E+0
6,930000E+2	3,700000E+1	3,661310E+1	3,640543E+1	3,633986E+1	3,614676E+1	3,625241E+1	2,544409E+0
6,940000E+2	3,700000E+1	3,660599E+1	3,642018E+1	3,634367E+1	3,616150E+1	3,628173E+1	2,275354E+0
6,950000E+2	3,700000E+1	3,660217E+1	3,642365E+1	3,634714E+1	3,616133E+1	3,628885E+1	2,036531E+0
6,960000E+2	3,700000E+1	3,658745E+1	3,641257E+1	3,634699E+1	3,615025E+1	3,628506E+1	4,099552E+0
6,970000E+2	3,700000E+1	3,656574E+1	3,640543E+1	3,632893E+1	3,614676E+1	3,627063E+1	5,690601E+0
6,980000E+2	3,700000E+1	3,654024E+1	3,638358E+1	3,630342E+1	3,612126E+1	3,624877E+1	6,872402E+0
6,990000E+2	3,700000E+1	3,652219E+1	3,636553E+1	3,628537E+1	3,610685E+1	3,623437E+1	6,263357E+0
7,000000E+2	3,700000E+1	3,651490E+1	3,635096E+1	3,627444E+1	3,609228E+1	3,623072E+1	5,001638E+0
7,010000E+2	3,700000E+1	3,650412E+1	3,634382E+1	3,627460E+1	3,608150E+1	3,621630E+1	5,934219E+0
7,020000E+2	3,700000E+1	3,650794E+1	3,634399E+1	3,626748E+1	3,608167E+1	3,622376E+1	3,934347E+0
7,030000E+2	3,700000E+1	3,650445E+1	3,634414E+1	3,626399E+1	3,608183E+1	3,621298E+1	5,330252E+0
7,040000E+2	3,700000E+1	3,650809E+1	3,634779E+1	3,627492E+1	3,608911E+1	3,621663E+1	4,451538E+0
7,050000E+2	3,700000E+1	3,649004E+1	3,633338E+1	3,624958E+1	3,607106E+1	3,621315E+1	8,231413E+0
7,060000E+2	3,700000E+1	3,648655E+1	3,632260E+1	3,624974E+1	3,606393E+1	3,619873E+1	6,356390E+0
7,070000E+2	3,700000E+1	3,649384E+1	3,633353E+1	3,625702E+1	3,607121E+1	3,620237E+1	4,883072E+0
7,080000E+2	3,700000E+1	3,650113E+1	3,633718E+1	3,625702E+1	3,606393E+1	3,621330E+1	5,023790E+0
7,090000E+2	3,700000E+1	3,649384E+1	3,633718E+1	3,626431E+1	3,607121E+1	3,621330E+1	7,571983E+0
7,100000E+2	3,700000E+1	3,650129E+1	3,634099E+1	3,627541E+1	3,607503E+1	3,622076E+1	5,498529E+0
7,110000E+2	3,700000E+1	3,650873E+1	3,634114E+1	3,626463E+1	3,607154E+1	3,622091E+1	5,634872E+0
7,120000E+2	3,700000E+1	3,650509E+1	3,634843E+1	3,626828E+1	3,607154E+1	3,621362E+1	7,599228E+0
7,130000E+2	3,700000E+1	3,651237E+1	3,634478E+1	3,627192E+1	3,608247E+1	3,622091E+1	6,094383E+0
7,140000E+2	3,700000E+1	3,652695E+1	3,635936E+1	3,628649E+1	3,608975E+1	3,623548E+1	5,018785E+0
7,150000E+2	3,700000E+1	3,654169E+1	3,637046E+1	3,629395E+1	3,609357E+1	3,624659E+1	5,001604E+0
7,160000E+2	3,700000E+1	3,654169E+1	3,637410E+1	3,629395E+1	3,610814E+1	3,624294E+1	7,442327E+0
7,170000E+2	3,700000E+1	3,654898E+1	3,638139E+1	3,631217E+1	3,610814E+1	3,625751E+1	6,465635E+0
7,180000E+2	3,700000E+1	3,655642E+1	3,637789E+1	3,630867E+1	3,611558E+1	3,625766E+1	6,553589E+0
7,190000E+2	3,700000E+1	3,655642E+1	3,638518E+1	3,631232E+1	3,611558E+1	3,627224E+1	7,890608E+0
7,200000E+2	3,700000E+1	3,656735E+1	3,639247E+1	3,632689E+1	3,612651E+1	3,627953E+1	6,303001E+0
7,210000E+2	3,700000E+1	3,658573E+1	3,640721E+1	3,634163E+1	3,614854E+1	3,629791E+1	5,116875E+0
7,220000E+2	3,700000E+1	3,661488E+1	3,642543E+1	3,635620E+1	3,615947E+1	3,631248E+1	3,257452E+0
7,230000E+2	3,700000E+1	3,661139E+1	3,643651E+1	3,636364E+1	3,616690E+1	3,631992E+1	8,399897E+0
7,240000E+2	3,700000E+1	3,662232E+1	3,645108E+1	3,637093E+1	3,617783E+1	3,632357E+1	6,261868E+0
7,250000E+2	3,700000E+1	3,662960E+1	3,646201E+1	3,638550E+1	3,618512E+1	3,633450E+1	6,884230E+0
7,260000E+2	3,700000E+1	3,664435E+1	3,647311E+1	3,640025E+1	3,619622E+1	3,634560E+1	5,722239E+0
7,270000E+2	3,700000E+1	3,665528E+1	3,649133E+1	3,640753E+1	3,621079E+1	3,635288E+1	6,302237E+0
7,280000E+2	3,700000E+1	3,666637E+1	3,649878E+1	3,641863E+1	3,622189E+1	3,636398E+1	6,278620E+0
7,290000E+2	3,700000E+1	3,667002E+1	3,651700E+1	3,642956E+1	3,623282E+1	3,637491E+1	7,505850E+0
7,300000E+2	3,700000E+1	3,668459E+1	3,653157E+1	3,643685E+1	3,625104E+1	3,638948E+1	5,806177E+0
7,310000E+2	3,700000E+1	3,671025E+1	3,655358E+1	3,645521E+1	3,625483E+1	3,640057E+1	3,903992E+0
7,320000E+2	3,700000E+1	3,670660E+1	3,656087E+1	3,647343E+1	3,627669E+1	3,640785E+1	8,499866E+0
7,330000E+2	3,700000E+1	3,672133E+1	3,657560E+1	3,647723E+1	3,629142E+1	3,642622E+1	5,662535E+0
7,340000E+2	3,700000E+1	3,673955E+1	3,659381E+1	3,650273E+1	3,630235E+1	3,643351E+1	4,996538E+0
7,350000E+2	3,700000E+1	3,674683E+1	3,660474E+1	3,650637E+1	3,632056E+1	3,644444E+1	6,653196E+0
7,360000E+2	3,700000E+1	3,676522E+1	3,661220E+1	3,650290E+1	3,632802E+1	3,645189E+1	4,829668E+0
7,370000E+2	3,700000E+1	3,676522E+1	3,662313E+1	3,651748E+1	3,632438E+1	3,645189E+1	7,705084E+0
7,380000E+2	3,700000E+1	3,676886E+1	3,661949E+1	3,652476E+1	3,633531E+1	3,647011E+1	7,220182E+0
7,390000E+2	3,700000E+1	3,677251E+1	3,663042E+1	3,652840E+1	3,634259E+1	3,647375E+1	7,278082E+0
7,400000E+2	3,700000E+1	3,679818E+1	3,664880E+1	3,655043E+1	3,636827E+1	3,649578E+1	3,689989E+0
7,410000E+2	3,700000E+1	3,681275E+1	3,666702E+1	3,657229E+1	3,637191E+1	3,650671E+1	5,230146E+0
7,420000E+2	3,700000E+1	3,683825E+1	3,667795E+1	3,657958E+1	3,639013E+1	3,651764E+1	3,289135E+0
7,430000E+2	3,700000E+1	3,683097E+1	3,668888E+1	3,660144E+1	3,640106E+1	3,653222E+1	8,401041E+0
7,440000E+2	3,700000E+1	3,683112E+1	3,668539E+1	3,659066E+1	3,640121E+1	3,652508E+1	7,367393E+0
7,450000E+2	3,700000E+1	3,683858E+1	3,668920E+1	3,660540E+1	3,641231E+1	3,654711E+1	6,240467E+0
7,460000E+2	3,700000E+1	3,684586E+1	3,670377E+1	3,660904E+1	3,641595E+1	3,654347E+1	6,234625E+0
7,470000E+2	3,700000E+1	3,687152E+1	3,672578E+1	3,663470E+1	3,644160E+1	3,657277E+1	3,157692E+0
7,480000E+2	3,700000E+1	3,687880E+1	3,672578E+1	3,664199E+1	3,644160E+1	3,657641E+1	5,864737E+0
7,490000E+2	3,700000E+1	3,687897E+1	3,672595E+1	3,664580E+1	3,644178E+1	3,658022E+1	6,990467E+0
7,500000E+2	3,700000E+1	3,687184E+1	3,672975E+1	3,664231E+1	3,643829E+1	3,658038E+1	8,256750E+0
7,510000E+2	3,700000E+1	3,688626E+1	3,674052E+1	3,664944E+1	3,645271E+1	3,658022E+1	4,864372E+0
7,520000E+2	3,700000E+1	3,689370E+1	3,674432E+1	3,666417E+1	3,646379E+1	3,659859E+1	5,852448E+0
7,530000E+2	3,700000E+1	3,690827E+1	3,675890E+1	3,667510E+1	3,646743E+1	3,660952E+1	4,610279E+0
7,540000E+2	3,700000E+1	3,691192E+1	3,677347E+1	3,668603E+1	3,649294E+1	3,662409E+1	6,238411E+0
7,550000E+2	3,700000E+1	3,691935E+1	3,677726E+1	3,670075E+1	3,648944E+1	3,663882E+1	5,599644E+0
7,560000E+2	3,700000E+1	3,691935E+1	3,677362E+1	3,669347E+1	3,648580E+1	3,662424E+1	6,754623E+0
7,570000E+2	3,700000E+1	3,692316E+1	3,678107E+1	3,669363E+1	3,649689E+1	3,663170E+1	6,163616E+0
7,580000E+2	3,700000E+1	3,692316E+1	3,678836E+1	3,670456E+1	3,650054E+1	3,664263E+1	6,774239E+0
7,590000E+2	3,700000E+1	3,693774E+1	3,678472E+1	3,670092E+1	3,650054E+1	3,663170E+1	4,400967E+0
7,600000E+2	3,700000E+1	3,694519E+1	3,679582E+1	3,671931E+1	3,651164E+1	3,665373E+1	5,383665E+0
7,610000E+2	3,700000E+1	3,694884E+1	3,680311E+1	3,671931E+1	3,652257E+1	3,665373E+1	5,926805E+0
7,620000E+2	3,700000E+1	3,694519E+1	3,681039E+1	3,672295E+1	3,652257E+1	3,665009E+1	7,101765E+0
7,630000E+2	3,700000E+1	3,695613E+1	3,680311E+1	3,671931E+1	3,651893E+1	3,666102E+1	4,773314E+0
